-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  21.0155   Longitude 105.8504 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 87.73 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M_RANGE,WS10M
1994,12,28,21.73,13.51,0.01,84.44,2.95,2.13
1994,12,29,23.03,12.58,0.0,88.62,2.3,2.6
1994,12,30,25.23,13.99,0.0,87.88,2.85,1.72
1994,12,31,24.23,13.58,4.88,89.12,4.91,3.76
1995,1,1,15.25,10.98,14.61,88.62,2.42,3.88
1995,1,2,15.62,9.02,4.6,86.88,2.53,3.12
1995,1,3,12.34,7.96,1.69,86.31,4.1,3.83
1995,1,4,16.87,7.16,0.09,72.94,3.68,3.13
1995,1,5,17.0,4.09,0.0,62.25,3.73,2.27
1995,1,6,17.65,3.73,0.0,63.62,1.24,1.87
1995,1,7,19.53,7.08,0.0,75.0,2.69,2.04
1995,1,8,21.73,8.15,0.0,85.12,1.4,1.44
1995,1,9,22.58,13.61,0.0,87.0,3.77,1.92
1995,1,10,24.72,11.79,0.0,88.25,2.95,2.45
1995,1,11,25.87,14.77,0.09,87.31,5.17,2.13
1995,1,12,17.19,10.62,0.23,80.5,3.52,3.61
1995,1,13,18.62,8.89,0.25,81.19,1.27,2.16
1995,1,14,19.59,10.71,0.14,87.19,2.5,2.3
1995,1,15,21.36,11.76,0.39,89.25,2.2,2.44
1995,1,16,17.21,10.86,0.33,85.5,3.32,2.13
1995,1,17,20.58,10.76,0.08,89.5,1.57,1.74
1995,1,18,24.73,14.08,0.02,88.38,3.12,2.61
1995,1,19,24.48,14.9,0.0,87.94,1.73,2.8
1995,1,20,25.29,15.23,0.03,87.94,3.22,3.73
1995,1,21,27.25,15.83,0.0,87.69,2.71,4.01
1995,1,22,28.3,16.65,0.04,87.44,2.71,3.56
1995,1,23,19.19,11.23,1.3,81.56,7.08,4.74
1995,1,24,11.87,9.08,1.31,85.31,3.66,3.55
1995,1,25,13.48,8.11,0.79,88.94,2.02,2.44
1995,1,26,15.8,9.6,0.75,85.56,3.25,3.32
1995,1,27,14.33,9.01,0.65,83.62,3.41,3.18
1995,1,28,15.22,8.3,0.0,74.44,4.72,2.55
1995,1,29,16.51,6.9,0.01,77.75,3.96,2.17
1995,1,30,15.04,7.98,0.23,80.88,2.59,3.25
1995,1,31,12.58,7.67,0.1,79.5,5.04,3.66
1995,2,1,15.98,7.08,0.05,74.0,4.18,3.12
1995,2,2,17.39,7.49,0.0,74.38,2.63,2.58
1995,2,3,17.67,7.16,0.01,81.44,3.41,2.6
1995,2,4,17.15,7.77,0.0,72.62,3.84,3.41
1995,2,5,17.55,4.81,0.0,68.25,3.81,2.83
1995,2,6,19.8,6.96,0.0,73.25,2.86,2.38
1995,2,7,19.49,9.51,0.18,81.62,3.75,2.35
1995,2,8,24.24,12.12,1.14,86.0,2.73,1.59
1995,2,9,23.6,14.33,0.51,88.62,3.36,2.62
1995,2,10,24.98,15.35,0.71,87.12,5.22,4.31
1995,2,11,25.59,16.33,0.45,86.0,3.24,4.18
1995,2,12,27.32,16.46,0.16,86.06,3.45,4.1
1995,2,13,29.44,16.21,0.52,84.38,3.43,2.73
1995,2,14,21.3,13.6,3.14,83.75,4.41,3.09
1995,2,15,22.61,13.8,0.22,86.94,2.47,2.27
1995,2,16,25.62,14.58,0.47,87.19,2.23,2.7
1995,2,17,28.12,16.56,3.54,87.94,4.19,3.83
1995,2,18,30.26,15.15,0.38,76.75,2.85,1.92
1995,2,19,28.96,16.87,0.0,83.38,2.93,2.05
1995,2,20,27.74,18.03,0.16,85.56,3.3,3.38
1995,2,21,27.76,17.88,1.65,86.62,4.84,4.38
1995,2,22,20.82,11.55,1.23,81.19,4.87,3.2
1995,2,23,19.02,11.44,0.34,85.0,2.08,2.67
1995,2,24,20.58,12.09,0.41,86.12,1.95,2.41
1995,2,25,18.55,12.65,1.03,82.12,5.35,3.55
1995,2,26,19.37,9.6,0.04,77.62,1.73,2.69
1995,2,27,18.92,11.86,0.2,83.81,2.08,1.98
1995,2,28,22.16,12.51,0.01,81.56,2.63,2.3
1995,3,1,27.28,14.48,1.17,86.81,4.02,2.91
1995,3,2,28.55,17.29,0.21,82.19,2.5,1.93
1995,3,3,24.3,15.39,0.19,73.88,4.09,3.58
1995,3,4,21.65,12.85,0.01,64.12,4.7,3.2
1995,3,5,23.21,12.75,0.0,71.25,5.62,3.21
1995,3,6,24.28,12.86,0.69,84.69,4.23,3.23
1995,3,7,27.94,16.26,1.29,85.94,3.27,3.66
1995,3,8,30.0,17.61,1.83,85.06,3.98,3.59
1995,3,9,30.15,18.15,0.09,83.94,3.31,2.54
1995,3,10,25.62,15.4,0.05,77.19,4.15,3.71
1995,3,11,29.01,16.57,1.18,85.06,2.8,2.28
1995,3,12,24.24,15.06,1.99,81.94,3.43,3.74
1995,3,13,26.26,16.33,2.28,86.38,3.67,2.96
1995,3,14,27.36,17.17,1.06,85.19,4.45,3.38
1995,3,15,30.92,18.55,0.43,84.5,3.99,4.13
1995,3,16,33.16,18.84,0.62,82.56,4.16,3.07
1995,3,17,26.32,14.89,0.65,69.94,8.15,5.23
1995,3,18,18.01,10.59,0.75,63.0,5.61,4.05
1995,3,19,22.57,10.56,0.27,71.44,2.56,2.12
1995,3,20,24.1,12.72,0.01,83.44,4.11,2.23
1995,3,21,26.55,15.72,0.42,85.75,3.12,2.48
1995,3,22,29.05,16.58,0.03,84.0,4.72,3.96
1995,3,23,30.59,18.19,0.28,83.94,4.15,3.04
1995,3,24,32.63,20.01,2.65,84.12,4.62,3.85
1995,3,25,23.87,13.16,3.44,69.38,8.09,6.04
1995,3,26,23.13,10.92,0.0,67.75,2.81,3.05
1995,3,27,26.54,13.16,0.02,82.12,5.46,3.79
1995,3,28,28.24,17.94,3.8,87.25,2.77,3.11
1995,3,29,31.27,20.64,14.05,83.75,3.5,4.6
1995,3,30,33.03,19.59,0.79,80.69,2.53,2.23
1995,3,31,31.23,21.14,1.04,85.06,4.1,3.63
1995,4,1,28.53,20.37,2.02,85.81,3.97,3.9
1995,4,2,29.4,19.43,3.63,84.88,3.71,3.64
1995,4,3,23.88,16.04,1.63,82.62,2.52,3.49
1995,4,4,27.55,16.87,0.28,85.62,4.3,3.03
1995,4,5,30.28,18.98,0.77,84.75,3.88,3.27
1995,4,6,28.68,18.87,2.82,85.44,2.38,3.2
1995,4,7,25.23,16.9,1.59,84.56,4.09,2.57
1995,4,8,28.65,17.89,1.11,86.25,4.34,3.8
1995,4,9,31.37,19.62,1.57,84.06,3.43,3.56
1995,4,10,30.97,20.72,0.21,83.81,3.62,3.49
1995,4,11,30.73,20.51,0.13,84.31,4.55,4.1
1995,4,12,31.13,21.09,0.32,81.88,5.51,5.85
1995,4,13,35.07,21.48,0.0,80.06,3.3,4.08
1995,4,14,35.27,21.87,0.0,76.31,2.92,1.75
1995,4,15,37.05,22.35,0.0,72.69,5.12,2.38
1995,4,16,35.25,22.4,0.0,78.31,3.38,2.58
1995,4,17,32.58,23.12,0.03,84.0,3.78,3.51
1995,4,18,34.16,23.01,0.6,82.31,4.24,3.12
1995,4,19,32.12,23.08,0.38,83.5,3.36,4.26
1995,4,20,31.82,23.41,0.59,82.06,5.44,6.34
1995,4,21,35.69,22.89,0.01,79.19,4.39,5.39
1995,4,22,36.61,22.78,0.0,78.38,3.77,3.94
1995,4,23,34.28,22.84,0.12,81.69,4.12,3.32
1995,4,24,31.92,23.51,2.42,83.38,3.1,4.4
1995,4,25,28.77,23.83,1.78,88.5,3.64,4.31
1995,4,26,29.78,22.64,0.82,85.12,3.52,3.93
1995,4,27,31.04,22.39,0.98,82.94,4.26,4.09
1995,4,28,32.08,22.15,0.01,80.19,4.68,4.65
1995,4,29,33.2,22.25,0.21,81.31,3.57,3.41
1995,4,30,31.47,22.3,0.99,83.62,3.2,3.27
1995,5,1,30.85,23.5,9.75,85.31,4.97,4.27
1995,5,2,32.41,23.33,0.01,82.12,3.98,4.36
1995,5,3,31.57,22.65,1.01,83.38,4.35,3.52
1995,5,4,30.05,20.43,23.19,85.19,8.75,3.49
1995,5,5,29.28,18.06,0.12,73.25,3.02,2.58
1995,5,6,30.14,19.72,0.07,80.19,2.7,2.04
1995,5,7,27.65,21.96,3.65,86.25,3.23,2.04
1995,5,8,30.26,21.88,0.0,80.69,3.62,1.94
1995,5,9,28.22,22.04,0.02,87.44,2.45,2.73
1995,5,10,27.0,22.61,1.65,89.75,2.2,2.25
1995,5,11,30.28,21.93,0.97,81.69,2.38,1.48
1995,5,12,31.34,21.65,5.69,81.94,3.46,2.66
1995,5,13,31.91,21.54,0.64,82.62,4.17,2.92
1995,5,14,28.28,23.13,18.85,91.44,2.59,2.03
1995,5,15,24.86,19.43,8.65,81.12,4.89,3.82
1995,5,16,27.5,18.51,0.31,79.94,3.15,2.09
1995,5,17,34.07,20.64,0.0,81.0,3.87,3.29
1995,5,18,36.52,23.73,0.0,76.38,2.8,2.88
1995,5,19,36.16,25.01,0.0,74.06,1.97,3.2
1995,5,20,37.77,25.27,0.01,70.44,4.23,2.83
1995,5,21,33.48,22.54,6.46,75.62,7.88,3.63
1995,5,22,28.81,20.76,1.73,77.0,3.58,2.04
1995,5,23,33.94,21.08,0.0,80.12,3.91,3.45
1995,5,24,35.81,24.63,0.03,78.69,2.94,2.56
1995,5,25,35.01,26.49,0.88,78.75,2.74,2.58
1995,5,26,29.71,25.43,11.4,90.56,1.93,1.21
1995,5,27,31.1,24.76,3.27,89.06,2.05,2.39
1995,5,28,30.65,24.32,1.98,87.69,2.02,2.62
1995,5,29,31.66,24.26,1.58,85.31,1.12,2.45
1995,5,30,30.84,24.31,4.07,89.06,1.89,2.46
1995,5,31,30.8,24.72,0.31,88.31,1.7,2.17
1995,6,1,32.44,24.59,3.13,84.19,3.21,2.71
1995,6,2,30.9,24.63,9.11,85.94,2.44,2.36
1995,6,3,31.4,25.23,4.91,87.81,1.91,2.76
1995,6,4,33.53,25.83,4.53,83.06,2.8,1.7
1995,6,5,30.83,26.15,28.0,89.44,2.34,1.98
1995,6,6,31.08,25.7,2.54,89.06,1.67,2.8
1995,6,7,31.4,25.95,6.24,88.19,2.4,2.52
1995,6,8,32.58,26.0,2.78,79.81,2.28,2.31
1995,6,9,31.6,25.56,0.17,83.38,1.61,1.65
1995,6,10,29.33,25.35,4.1,89.5,1.44,1.4
1995,6,11,29.99,23.75,11.25,89.38,3.98,2.59
1995,6,12,28.33,22.81,11.89,91.44,3.53,2.23
1995,6,13,31.73,24.56,12.82,86.12,2.54,1.74
1995,6,14,31.59,25.98,19.2,89.5,1.21,2.59
1995,6,15,33.12,26.28,0.55,85.06,2.38,2.16
1995,6,16,35.07,26.58,2.74,80.19,1.3,1.97
1995,6,17,30.67,26.01,3.33,86.5,3.49,2.78
1995,6,18,31.12,25.83,8.86,88.38,1.76,2.35
1995,6,19,29.83,25.92,3.1,92.0,2.2,3.15
1995,6,20,31.87,25.58,2.41,87.81,1.58,2.98
1995,6,21,34.53,25.87,0.0,82.06,1.51,2.98
1995,6,22,35.02,26.01,0.09,77.81,1.52,2.54
1995,6,23,34.44,26.7,0.73,79.25,1.91,3.16
1995,6,24,34.33,25.98,0.01,81.19,2.57,3.38
1995,6,25,33.86,26.53,0.25,83.81,1.94,3.42
1995,6,26,31.68,26.78,11.58,88.56,1.81,2.35
1995,6,27,33.59,26.15,18.8,81.38,1.8,0.84
1995,6,28,30.87,25.85,4.19,86.44,1.66,1.77
1995,6,29,29.9,25.04,3.6,90.5,3.02,3.19
1995,6,30,31.32,25.23,0.82,87.44,2.71,3.56
1995,7,1,32.46,25.44,0.73,85.62,0.81,2.41
1995,7,2,31.23,25.91,5.46,85.19,1.62,1.19
1995,7,3,28.34,25.22,3.52,89.31,4.22,2.02
1995,7,4,30.79,24.73,12.12,87.94,2.12,1.74
1995,7,5,29.85,25.07,15.48,90.0,1.16,2.45
1995,7,6,31.46,25.37,12.74,89.06,1.65,3.23
1995,7,7,29.42,25.46,19.78,92.5,1.63,3.12
1995,7,8,31.44,24.97,21.78,87.12,2.42,3.66
1995,7,9,32.27,24.51,13.34,85.88,2.06,3.0
1995,7,10,31.54,24.8,0.67,86.94,2.12,2.86
1995,7,11,34.8,25.24,0.04,79.62,1.71,2.41
1995,7,12,33.74,26.18,0.46,79.25,1.27,2.2
1995,7,13,32.84,26.5,2.41,83.5,1.88,1.79
1995,7,14,32.08,26.22,12.08,84.88,1.55,2.16
1995,7,15,29.81,25.45,8.72,90.69,1.41,3.0
1995,7,16,29.88,24.87,4.1,89.19,1.59,3.07
1995,7,17,30.32,24.73,2.77,90.06,1.96,2.84
1995,7,18,30.12,24.57,3.98,86.38,1.3,1.52
1995,7,19,29.07,24.01,26.92,86.81,1.4,1.16
1995,7,20,30.51,23.55,0.33,85.5,1.89,2.34
1995,7,21,33.0,24.63,3.5,82.94,0.89,2.26
1995,7,22,33.71,25.18,0.16,81.12,2.5,2.34
1995,7,23,32.88,26.51,1.23,82.81,2.22,1.52
1995,7,24,31.5,26.01,3.81,89.38,1.42,2.13
1995,7,25,30.68,25.69,0.45,89.12,1.82,3.4
1995,7,26,30.46,24.76,1.54,89.31,2.61,3.05
1995,7,27,30.73,25.08,4.73,86.81,1.02,1.59
1995,7,28,29.35,25.05,14.56,90.38,1.7,1.23
1995,7,29,28.96,23.92,32.83,90.94,2.31,2.5
1995,7,30,29.71,24.53,15.28,90.38,4.55,2.64
1995,7,31,30.78,24.72,0.45,88.25,2.98,2.25
1995,8,1,30.32,24.72,4.17,89.62,2.23,3.19
1995,8,2,31.31,25.35,0.31,87.12,3.09,2.47
1995,8,3,32.51,25.35,1.32,83.31,2.14,1.48
1995,8,4,30.1,25.79,9.74,87.81,1.69,1.2
1995,8,5,28.49,25.38,9.0,93.12,3.08,3.3
1995,8,6,28.87,25.27,49.19,93.38,2.05,4.17
1995,8,7,27.92,25.44,31.72,94.06,2.09,4.42
1995,8,8,28.07,24.9,13.72,93.5,2.34,3.77
1995,8,9,28.33,24.46,1.29,93.06,2.34,2.86
1995,8,10,29.73,24.22,0.01,91.38,1.88,2.63
1995,8,11,30.83,24.58,1.06,88.69,1.34,1.66
1995,8,12,31.74,25.25,10.82,84.56,1.3,1.54
1995,8,13,32.06,24.24,21.45,85.56,2.08,2.65
1995,8,14,31.68,25.11,5.68,87.31,1.21,3.0
1995,8,15,30.16,24.69,8.4,89.62,2.82,3.53
1995,8,16,28.08,25.05,13.63,92.88,2.18,3.73
1995,8,17,28.51,23.75,4.57,90.81,3.3,3.59
1995,8,18,31.82,23.33,2.53,86.38,2.85,3.03
1995,8,19,30.2,24.33,4.04,90.12,2.46,2.88
1995,8,20,30.99,24.3,12.26,88.94,1.46,2.19
1995,8,21,28.58,24.67,26.61,94.31,2.15,2.39
1995,8,22,30.47,24.48,20.03,88.25,1.48,2.11
1995,8,23,31.75,24.58,1.09,84.0,1.25,1.35
1995,8,24,31.3,25.54,3.81,82.25,1.25,1.16
1995,8,25,31.01,24.62,5.1,81.62,2.27,1.56
1995,8,26,32.61,24.39,0.02,81.25,2.09,2.59
1995,8,27,31.8,22.69,0.14,83.62,2.88,2.86
1995,8,28,31.73,24.94,2.57,83.88,4.71,4.5
1995,8,29,27.73,24.5,34.5,89.94,6.11,9.09
1995,8,30,28.73,24.71,66.53,93.31,8.29,6.34
1995,8,31,30.23,24.5,9.98,91.25,3.18,2.84
1995,9,1,32.59,24.76,3.77,85.75,2.69,1.75
1995,9,2,29.17,25.03,15.32,93.38,3.13,3.64
1995,9,3,28.12,24.54,14.09,92.62,2.58,2.31
1995,9,4,31.3,24.09,0.76,85.5,1.83,1.27
1995,9,5,32.92,23.95,0.0,82.69,2.32,2.0
1995,9,6,32.97,24.17,0.18,85.94,2.02,1.73
1995,9,7,30.72,25.62,4.63,88.88,1.92,1.65
1995,9,8,30.17,25.3,3.19,90.44,1.96,2.26
1995,9,9,29.78,24.3,16.6,90.12,2.41,2.12
1995,9,10,32.26,23.19,0.27,82.94,2.06,1.46
1995,9,11,29.88,23.95,2.61,85.06,2.21,1.93
1995,9,12,27.62,24.36,7.66,92.31,3.2,2.28
1995,9,13,28.61,23.61,13.35,91.75,2.77,1.89
1995,9,14,30.53,23.37,2.42,88.25,1.93,1.76
1995,9,15,31.26,23.15,1.76,86.31,1.27,1.98
1995,9,16,29.87,24.61,2.7,85.94,2.26,1.72
1995,9,17,30.21,23.35,1.64,85.94,3.52,2.7
1995,9,18,30.58,21.82,0.2,82.25,2.67,2.43
1995,9,19,29.48,21.11,0.48,82.0,3.38,3.23
1995,9,20,28.68,19.63,0.14,79.44,3.12,3.01
1995,9,21,29.59,20.26,0.05,76.44,2.26,2.56
1995,9,22,30.17,19.69,0.0,70.44,2.42,1.78
1995,9,23,31.14,20.17,0.0,73.0,1.47,1.62
1995,9,24,30.66,21.73,0.33,76.62,1.72,1.52
1995,9,25,30.03,22.72,2.35,79.12,2.48,1.75
1995,9,26,29.06,21.6,0.08,84.31,1.52,1.77
1995,9,27,30.73,22.15,0.0,85.44,2.88,1.95
1995,9,28,30.8,22.39,0.09,85.31,2.33,1.91
1995,9,29,30.58,22.98,5.77,87.38,2.38,1.97
1995,9,30,30.57,23.26,3.82,88.0,3.27,2.13
1995,10,1,30.63,22.89,13.38,88.56,2.45,2.19
1995,10,2,31.16,23.47,0.44,83.12,1.38,1.27
1995,10,3,32.19,23.55,10.58,82.44,2.02,2.8
1995,10,4,29.48,21.01,1.71,81.44,2.41,2.46
1995,10,5,27.52,20.43,0.01,81.38,2.55,3.09
1995,10,6,25.18,18.16,0.11,83.81,3.38,3.16
1995,10,7,27.23,19.35,1.95,87.19,2.22,2.88
1995,10,8,27.33,19.72,0.24,85.12,3.1,3.5
1995,10,9,26.98,20.43,0.18,84.31,2.91,3.05
1995,10,10,28.42,19.48,0.09,79.88,3.37,2.91
1995,10,11,28.93,19.46,0.32,83.38,2.8,3.17
1995,10,12,28.85,21.38,1.32,87.62,3.71,3.53
1995,10,13,30.27,22.48,0.67,84.56,5.17,3.7
1995,10,14,30.89,22.51,0.01,85.38,2.3,1.57
1995,10,15,30.0,23.52,0.0,86.81,1.89,1.84
1995,10,16,30.01,22.56,0.04,84.38,2.67,1.87
1995,10,17,29.73,21.83,0.12,87.25,2.58,2.23
1995,10,18,29.37,21.87,2.18,88.12,2.09,2.33
1995,10,19,29.3,21.64,10.07,88.12,2.0,2.49
1995,10,20,29.65,21.88,0.26,87.56,3.48,3.0
1995,10,21,29.77,21.5,0.0,87.38,3.18,3.05
1995,10,22,28.88,21.47,0.12,87.94,3.12,2.64
1995,10,23,28.55,21.51,1.11,87.44,3.94,2.48
1995,10,24,26.21,18.98,1.41,82.06,6.45,4.32
1995,10,25,25.04,16.69,0.0,72.38,4.38,3.8
1995,10,26,26.12,15.78,0.05,78.56,3.12,3.04
1995,10,27,25.39,18.08,0.38,81.25,4.47,2.84
1995,10,28,28.08,19.08,0.01,78.56,1.77,1.87
1995,10,29,28.69,20.15,0.0,81.06,1.23,1.53
1995,10,30,28.62,20.39,0.0,84.5,1.47,1.94
1995,10,31,27.66,19.73,0.0,79.5,4.7,2.77
1995,11,1,25.87,16.98,0.02,77.69,3.24,2.77
1995,11,2,23.45,16.92,0.29,75.44,3.23,2.8
1995,11,3,25.37,15.65,0.01,70.44,2.41,2.43
1995,11,4,24.85,14.74,0.0,72.62,4.58,3.02
1995,11,5,25.62,15.55,0.0,71.56,4.41,2.93
1995,11,6,25.92,15.74,0.19,75.69,3.14,3.39
1995,11,7,21.76,16.52,31.75,85.94,4.09,5.26
1995,11,8,19.2,14.01,6.7,78.12,4.5,2.76
1995,11,9,23.83,14.45,0.01,78.44,1.75,1.57
1995,11,10,26.96,16.4,0.0,77.5,1.7,1.98
1995,11,11,26.84,18.45,0.0,80.25,3.37,2.5
1995,11,12,26.83,17.93,0.07,89.0,4.18,3.31
1995,11,13,28.54,17.42,11.14,87.31,4.38,3.55
1995,11,14,17.67,14.2,12.79,86.44,6.15,4.45
1995,11,15,21.58,13.25,0.0,73.62,4.38,2.66
1995,11,16,22.64,9.59,0.0,67.81,2.59,1.87
1995,11,17,23.6,12.02,0.0,80.19,2.01,1.7
1995,11,18,23.97,15.73,0.0,83.56,1.85,1.66
1995,11,19,24.64,15.04,0.19,84.0,3.35,2.23
1995,11,20,20.0,14.26,0.34,82.0,2.73,2.99
1995,11,21,18.65,12.26,0.12,81.06,3.42,2.74
1995,11,22,20.77,11.9,0.05,84.25,1.54,2.26
1995,11,23,21.19,13.2,0.01,74.88,2.91,4.15
1995,11,24,20.35,9.69,0.0,64.44,3.61,2.84
1995,11,25,21.78,9.63,0.0,72.12,2.47,2.1
1995,11,26,23.34,12.05,0.02,84.5,2.37,1.61
1995,11,27,23.46,15.63,0.0,87.62,1.28,2.07
1995,11,28,24.43,15.64,0.01,86.94,2.6,2.08
1995,11,29,25.19,15.48,0.0,87.38,2.62,2.17
1995,11,30,25.65,16.25,0.0,88.19,3.63,2.12
1995,12,1,25.52,16.29,0.02,87.94,3.28,2.81
1995,12,2,24.15,16.68,0.57,88.88,4.16,3.41
1995,12,3,22.29,15.67,0.21,86.38,3.64,3.0
1995,12,4,19.57,13.01,0.07,81.19,2.41,2.72
1995,12,5,19.93,12.26,0.01,75.25,2.7,3.29
1995,12,6,19.46,8.69,0.0,69.0,4.62,3.25
1995,12,7,18.88,6.81,0.0,64.44,4.33,3.07
1995,12,8,19.16,5.44,0.0,61.81,3.66,2.29
1995,12,9,20.21,6.59,0.0,66.81,2.02,1.97
1995,12,10,21.82,8.01,0.0,80.38,2.44,1.7
1995,12,11,23.58,12.28,0.02,85.31,2.07,1.41
1995,12,12,23.9,14.4,0.0,85.81,2.91,1.95
1995,12,13,24.35,13.94,0.0,84.12,3.17,2.22
1995,12,14,25.15,13.48,0.0,85.88,2.37,1.73
1995,12,15,25.65,15.13,0.62,88.12,2.2,1.16
1995,12,16,27.66,18.69,0.19,88.69,1.65,1.88
1995,12,17,19.39,14.26,2.41,86.62,5.5,3.2
1995,12,18,18.76,11.15,1.14,78.81,2.98,3.22
1995,12,19,18.31,10.87,0.07,80.75,2.45,2.45
1995,12,20,17.91,10.77,0.22,81.31,2.71,2.3
1995,12,21,18.76,11.24,0.04,78.25,2.98,1.93
1995,12,22,19.33,13.26,0.01,75.81,3.27,1.42
1995,12,23,21.44,10.61,0.0,74.06,2.81,1.79
1995,12,24,21.14,8.88,0.0,72.19,3.39,2.98
1995,12,25,20.15,7.75,0.0,69.0,2.74,2.7
1995,12,26,18.52,8.97,0.0,58.5,4.33,2.7
1995,12,27,19.13,6.17,0.0,64.0,3.41,2.87
1995,12,28,18.3,6.9,0.0,63.0,4.01,3.0
1995,12,29,18.61,4.41,0.0,62.75,4.51,2.62
1995,12,30,19.52,4.22,0.0,55.75,2.77,1.99
1995,12,31,20.01,5.77,0.0,54.75,1.78,1.89
1996,1,1,20.9,6.52,0.0,59.31,1.76,1.98
1996,1,2,21.62,7.94,0.0,70.56,1.7,1.53
1996,1,3,22.2,9.46,0.0,76.88,2.14,1.83
1996,1,4,22.49,10.05,0.0,81.12,3.37,2.49
1996,1,5,24.03,10.67,0.0,85.69,2.66,2.37
1996,1,6,23.85,13.62,0.0,87.06,1.79,2.79
1996,1,7,24.33,12.97,0.0,85.44,1.98,2.2
1996,1,8,23.15,12.25,0.17,81.25,6.22,3.14
1996,1,9,17.81,10.91,0.83,74.62,2.25,2.39
1996,1,10,17.87,9.93,0.03,81.12,2.42,2.25
1996,1,11,23.94,11.48,0.19,87.62,3.85,2.98
1996,1,12,27.32,14.9,0.06,85.38,2.62,3.16
1996,1,13,24.9,14.77,1.22,87.62,4.55,3.39
1996,1,14,23.48,12.28,0.22,86.62,3.24,3.38
1996,1,15,26.81,16.44,0.13,85.94,2.54,3.01
1996,1,16,20.38,11.66,0.15,80.06,3.8,3.15
1996,1,17,25.74,12.81,0.18,85.75,4.15,2.45
1996,1,18,25.44,14.73,0.05,84.81,4.3,3.69
1996,1,19,16.33,10.01,0.39,78.69,2.95,3.03
1996,1,20,20.16,10.33,0.68,86.88,2.2,2.7
1996,1,21,25.54,13.9,0.83,87.62,4.09,2.14
1996,1,22,26.08,15.93,0.52,86.56,2.07,3.41
1996,1,23,18.78,11.22,0.78,80.88,5.2,2.85
1996,1,24,23.74,12.45,0.47,87.69,4.07,3.02
1996,1,25,25.17,11.02,1.3,83.69,5.38,4.21
1996,1,26,15.04,9.18,0.59,78.75,2.13,3.62
1996,1,27,16.74,7.55,0.02,74.31,3.11,3.03
1996,1,28,17.94,8.42,0.04,73.69,2.71,2.41
1996,1,29,17.33,9.85,0.0,75.56,2.77,2.21
1996,1,30,19.22,8.77,0.0,72.56,2.11,1.83
1996,1,31,18.86,9.27,0.0,73.75,3.53,2.23
1996,2,1,19.96,7.38,0.0,66.06,4.38,2.45
1996,2,2,20.26,7.12,0.0,68.88,3.41,2.98
1996,2,3,20.94,7.58,0.02,76.25,3.82,2.62
1996,2,4,19.68,9.65,0.09,79.56,2.73,2.13
1996,2,5,21.36,10.82,0.25,75.69,2.3,1.95
1996,2,6,23.47,10.9,0.0,75.0,3.91,2.34
1996,2,7,23.59,12.42,0.0,83.62,3.63,2.48
1996,2,8,24.33,13.37,0.0,82.0,1.76,2.0
1996,2,9,23.77,13.4,0.0,75.25,3.84,3.06
1996,2,10,21.82,8.85,0.0,70.75,1.4,2.8
1996,2,11,23.12,9.3,0.0,78.69,3.14,2.73
1996,2,12,27.75,10.19,0.0,79.88,3.17,3.03
1996,2,13,31.27,13.91,0.0,77.38,3.15,2.07
1996,2,14,32.72,15.98,0.0,67.56,2.62,2.44
1996,2,15,32.9,16.44,0.0,62.88,2.41,2.26
1996,2,16,32.46,16.0,0.01,70.44,5.2,2.42
1996,2,17,30.79,13.96,1.61,77.12,7.56,3.62
1996,2,18,12.4,7.19,6.85,70.12,4.34,5.8
1996,2,19,13.6,5.48,1.2,69.5,4.05,4.6
1996,2,20,10.87,3.32,1.2,69.69,4.66,5.02
1996,2,21,9.52,2.22,4.49,78.06,4.31,3.56
1996,2,22,13.82,2.28,0.04,74.0,3.72,2.68
1996,2,23,13.09,6.05,0.14,75.94,2.26,3.09
1996,2,24,11.49,6.26,0.95,80.69,3.57,2.45
1996,2,25,15.11,8.19,0.03,84.06,2.27,2.19
1996,2,26,17.3,9.08,0.09,76.12,4.91,2.75
1996,2,27,19.98,8.23,0.12,72.19,3.02,2.69
1996,2,28,21.98,10.98,0.0,78.5,3.36,2.71
1996,2,29,24.84,13.57,0.13,84.81,1.43,1.68
1996,3,1,24.16,13.93,0.03,64.69,3.63,2.84
1996,3,2,25.41,12.73,0.0,65.12,2.91,2.3
1996,3,3,25.82,12.54,0.0,74.69,3.38,2.57
1996,3,4,26.33,12.94,0.0,74.5,4.37,2.73
1996,3,5,26.44,12.06,0.0,78.31,4.2,3.52
1996,3,6,27.48,14.34,0.0,77.81,4.42,4.41
1996,3,7,29.9,15.19,0.0,78.81,3.75,3.5
1996,3,8,31.87,17.27,0.15,79.19,4.27,3.27
