-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  16.0645   Longitude 108.2234 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 155.61 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
2000,3,7,26.3,19.49,0.0,86.62,1.98,1.87
2000,3,8,26.47,19.8,0.0,88.75,2.5,3.2
2000,3,9,26.21,20.59,0.0,89.62,3.5,2.84
2000,3,10,26.9,20.32,0.02,90.12,2.91,1.99
2000,3,11,30.24,20.97,0.13,86.12,2.02,2.29
2000,3,12,29.57,22.51,0.15,87.56,1.73,2.62
2000,3,13,27.74,22.01,0.11,90.06,1.73,2.62
2000,3,14,26.12,22.02,0.15,92.06,2.79,2.42
2000,3,15,26.74,21.54,0.28,89.06,2.2,0.55
2000,3,16,28.41,22.18,0.01,88.88,2.04,1.74
2000,3,17,28.03,22.24,0.04,89.19,3.22,2.96
2000,3,18,26.99,21.47,0.02,88.31,3.16,2.43
2000,3,19,27.53,21.2,0.14,87.81,2.74,1.83
2000,3,20,27.21,20.68,0.08,87.06,3.02,1.85
2000,3,21,27.69,20.11,0.0,88.0,2.97,2.19
2000,3,22,28.12,19.89,0.03,87.5,2.83,2.3
2000,3,23,27.62,20.65,0.01,87.44,2.3,1.58
2000,3,24,26.2,21.44,0.24,86.5,3.72,3.07
2000,3,25,26.22,20.9,0.63,86.31,3.93,3.01
2000,3,26,25.58,20.82,0.93,85.69,4.25,3.16
2000,3,27,24.85,20.3,0.28,84.19,3.15,2.32
2000,3,28,26.62,20.51,0.0,81.25,2.23,2.22
2000,3,29,26.54,20.54,0.0,80.81,2.05,3.51
2000,3,30,27.27,19.97,0.0,79.31,2.5,2.67
2000,3,31,31.2,20.35,0.0,83.56,2.78,2.19
2000,4,1,31.5,22.74,0.01,83.12,2.12,3.05
2000,4,2,31.1,23.83,0.14,86.12,2.86,1.45
2000,4,3,31.32,24.23,0.99,85.06,1.93,1.7
2000,4,4,28.3,23.52,3.5,90.38,1.72,2.84
2000,4,5,29.21,22.64,0.2,86.94,1.96,2.23
2000,4,6,27.98,21.97,0.13,87.44,1.76,1.26
2000,4,7,28.19,21.94,0.0,86.56,1.63,2.86
2000,4,8,27.98,22.44,0.07,86.94,1.99,1.97
2000,4,9,28.22,22.32,0.06,89.12,2.63,3.65
2000,4,10,27.4,22.73,2.91,90.94,2.91,2.86
2000,4,11,27.59,23.23,8.7,91.06,2.95,2.32
2000,4,12,29.01,23.46,6.47,88.06,3.2,2.74
2000,4,13,26.88,23.75,1.11,89.81,2.74,1.38
2000,4,14,28.4,23.65,2.82,90.06,2.21,0.77
2000,4,15,27.05,23.59,22.89,93.12,3.24,2.12
2000,4,16,26.07,23.26,32.1,90.25,4.34,2.18
2000,4,17,25.98,22.93,25.73,93.19,4.0,3.73
2000,4,18,28.91,23.57,1.63,89.38,3.03,2.6
2000,4,19,30.56,23.66,0.35,86.75,2.65,1.83
2000,4,20,31.3,24.04,0.17,85.62,2.77,1.48
2000,4,21,29.44,24.76,0.13,90.19,2.69,2.53
2000,4,22,31.04,23.96,0.14,86.31,2.57,1.8
2000,4,23,31.26,24.52,0.01,87.12,2.09,1.33
2000,4,24,32.44,24.93,0.02,84.62,1.77,2.38
2000,4,25,32.61,25.55,0.1,83.19,2.23,3.04
2000,4,26,29.93,25.51,0.42,86.44,1.61,1.64
2000,4,27,31.44,25.55,2.38,83.69,1.39,1.51
2000,4,28,31.11,25.58,7.95,84.31,1.72,3.23
2000,4,29,31.73,24.85,0.1,82.94,2.47,1.95
2000,4,30,31.4,24.29,0.03,82.94,1.89,2.29
2000,5,1,32.21,24.58,0.03,82.0,1.95,1.8
2000,5,2,32.79,24.62,0.25,77.81,1.68,1.81
2000,5,3,30.22,25.36,1.57,84.81,1.69,2.81
2000,5,4,30.1,24.8,0.86,85.94,2.77,1.96
2000,5,5,31.37,24.13,2.49,83.06,2.33,2.12
2000,5,6,31.35,24.12,0.04,81.31,2.77,1.75
2000,5,7,31.26,24.11,0.0,80.88,2.49,1.66
2000,5,8,30.56,24.73,0.01,82.5,2.63,2.73
2000,5,9,32.58,24.32,0.09,81.81,2.2,2.91
2000,5,10,31.26,24.77,1.08,84.81,2.66,4.57
2000,5,11,31.09,24.4,4.15,84.75,2.22,3.13
2000,5,12,29.34,24.25,10.19,86.88,2.7,1.71
2000,5,13,31.59,24.27,4.86,83.25,2.18,1.39
2000,5,14,29.33,25.4,7.77,90.5,2.17,2.18
2000,5,15,30.27,24.71,2.45,82.88,1.6,1.76
2000,5,16,30.34,24.83,8.53,86.25,1.96,1.92
2000,5,17,28.92,25.51,1.18,89.69,1.77,2.73
2000,5,18,29.42,25.34,5.41,88.06,1.95,3.48
2000,5,19,27.55,23.55,4.25,89.19,4.9,3.13
2000,5,20,29.0,23.19,3.13,84.19,3.26,2.28
2000,5,21,28.92,24.12,6.04,86.44,1.33,1.7
2000,5,22,31.3,24.6,5.88,82.62,1.87,2.41
2000,5,23,28.86,25.51,5.21,86.56,1.49,2.77
2000,5,24,31.34,25.45,1.55,83.5,1.68,2.09
2000,5,25,32.58,25.67,2.39,79.88,1.62,2.94
2000,5,26,32.94,25.44,9.54,80.25,1.83,2.17
2000,5,27,31.84,26.03,0.04,76.56,1.54,1.11
2000,5,28,30.73,25.96,0.42,83.81,1.63,2.16
2000,5,29,29.94,25.83,1.03,88.94,2.72,1.66
2000,5,30,29.26,25.09,0.67,89.19,2.77,1.94
2000,5,31,28.37,24.8,6.96,86.25,1.7,2.49
2000,6,1,28.05,24.56,15.0,91.62,2.45,2.3
2000,6,2,30.17,25.06,0.9,87.5,6.04,4.35
2000,6,3,30.47,24.57,0.25,85.12,5.18,3.52
2000,6,4,29.26,24.17,0.46,86.06,3.16,2.55
2000,6,5,31.21,24.75,0.65,83.56,2.7,2.49
2000,6,6,31.36,25.26,0.78,85.81,2.64,2.77
2000,6,7,31.98,25.36,0.09,83.94,1.88,2.53
2000,6,8,31.73,25.62,0.06,80.5,1.57,1.48
2000,6,9,32.05,24.86,0.02,77.81,1.71,1.07
2000,6,10,31.97,25.45,0.0,79.75,1.95,1.53
2000,6,11,34.66,24.87,0.0,77.44,1.88,2.28
2000,6,12,33.47,25.25,0.31,80.0,1.48,2.12
2000,6,13,29.26,24.81,1.16,87.69,2.18,3.98
2000,6,14,27.9,24.18,1.04,87.5,3.4,2.04
2000,6,15,29.99,23.58,1.71,84.31,2.55,1.72
2000,6,16,28.16,24.9,5.46,89.94,1.71,1.17
2000,6,17,30.26,24.91,10.1,88.38,1.78,2.69
2000,6,18,28.48,24.99,3.56,85.94,1.14,1.66
2000,6,19,29.64,24.63,1.47,87.06,2.4,1.96
2000,6,20,29.99,25.71,1.52,88.81,2.59,1.58
2000,6,21,30.69,25.41,1.88,87.25,2.39,1.85
2000,6,22,31.1,25.76,1.15,83.88,2.34,2.11
2000,6,23,31.5,25.14,2.1,80.31,1.56,1.5
2000,6,24,31.05,25.43,0.11,80.62,1.78,1.2
2000,6,25,30.87,25.31,0.01,81.94,1.74,2.35
2000,6,26,29.79,25.05,0.03,84.5,1.86,1.81
2000,6,27,28.35,25.19,0.02,88.06,2.01,0.92
2000,6,28,29.32,24.77,0.01,84.31,2.35,2.58
2000,6,29,29.71,25.07,0.0,84.56,2.72,1.35
2000,6,30,30.02,24.75,0.17,82.69,2.47,1.4
2000,7,1,30.35,25.14,1.59,82.0,2.07,1.62
2000,7,2,29.73,25.46,0.66,83.75,1.57,1.96
2000,7,3,29.08,25.43,0.28,84.44,2.09,3.44
2000,7,4,28.75,25.22,0.25,85.19,2.06,2.19
2000,7,5,29.3,24.91,0.38,83.38,1.99,1.82
2000,7,6,31.48,25.15,0.88,79.81,1.98,3.29
2000,7,7,32.48,24.89,1.07,78.31,2.26,2.62
2000,7,8,31.25,25.79,0.37,78.75,2.13,2.55
2000,7,9,30.73,25.71,0.55,78.38,2.48,2.8
2000,7,10,29.76,25.47,0.69,82.44,1.48,1.77
2000,7,11,30.58,25.39,2.45,81.94,2.09,1.8
2000,7,12,29.7,25.05,1.28,79.12,1.95,1.62
2000,7,13,31.8,25.0,0.33,75.75,1.95,2.51
2000,7,14,29.94,25.55,1.45,81.62,1.31,1.66
2000,7,15,30.55,25.51,6.13,84.31,1.9,3.23
2000,7,16,28.66,24.97,7.64,87.56,2.12,3.29
2000,7,17,30.05,24.99,0.67,81.88,2.28,3.28
2000,7,18,30.58,25.41,0.31,78.12,2.55,1.39
2000,7,19,31.44,25.0,0.18,74.94,2.1,1.3
2000,7,20,31.38,25.7,0.09,78.31,1.89,1.23
2000,7,21,31.17,25.51,0.46,77.56,1.84,2.52
2000,7,22,31.37,25.87,2.91,81.31,1.75,1.72
2000,7,23,30.29,25.83,3.73,84.25,1.78,2.2
2000,7,24,31.41,25.88,3.13,80.62,1.7,2.52
2000,7,25,30.48,25.8,5.27,80.12,1.63,1.67
2000,7,26,30.69,25.56,0.61,79.5,2.16,1.49
2000,7,27,31.96,25.33,3.66,79.5,2.09,2.15
2000,7,28,31.3,25.67,0.55,81.69,2.04,2.4
2000,7,29,33.27,25.55,0.31,77.69,2.15,3.3
2000,7,30,30.71,26.36,0.48,80.69,1.23,1.96
2000,7,31,32.09,25.76,1.29,80.56,2.02,2.17
2000,8,1,31.81,25.48,2.12,82.06,2.05,2.36
2000,8,2,32.87,25.71,4.42,78.06,2.18,2.52
2000,8,3,33.22,25.87,0.35,78.56,2.05,2.55
2000,8,4,32.21,26.06,0.95,77.56,1.85,2.68
2000,8,5,30.89,25.96,5.15,82.44,1.7,1.78
2000,8,6,29.17,25.79,2.84,87.0,1.76,2.68
2000,8,7,29.02,25.79,4.01,88.5,1.3,1.7
2000,8,8,29.62,25.88,1.64,86.94,1.94,2.84
2000,8,9,30.23,25.44,0.51,81.19,1.62,2.45
2000,8,10,30.81,25.51,0.1,78.69,1.43,2.12
2000,8,11,34.27,25.83,0.03,73.19,1.98,2.21
2000,8,12,33.35,26.54,1.41,75.31,1.79,0.99
2000,8,13,32.68,25.94,1.54,75.81,2.07,1.97
2000,8,14,34.65,25.12,0.15,73.56,2.36,2.41
2000,8,15,34.0,26.23,0.13,72.44,2.05,1.66
2000,8,16,32.01,26.83,2.53,78.25,1.8,1.8
2000,8,17,30.72,26.36,6.81,83.31,2.08,2.91
2000,8,18,29.84,25.65,0.98,84.75,2.77,1.53
2000,8,19,30.43,24.8,1.84,79.56,1.8,1.94
2000,8,20,27.79,25.25,15.95,88.44,2.52,2.52
2000,8,21,27.86,25.3,102.68,92.12,5.55,4.86
2000,8,22,28.53,24.34,85.38,93.19,5.45,5.88
2000,8,23,29.72,23.97,7.76,83.38,3.81,5.21
2000,8,24,32.21,25.68,19.52,82.44,2.25,3.36
2000,8,25,31.18,25.74,16.66,83.5,1.92,2.49
2000,8,26,31.47,25.67,24.68,84.75,1.66,1.62
2000,8,27,30.93,26.23,1.79,85.06,1.45,1.36
2000,8,28,30.73,25.58,1.97,84.44,1.52,1.92
2000,8,29,30.08,25.39,1.84,86.88,2.78,1.59
2000,8,30,29.96,25.7,1.93,84.38,2.57,2.52
2000,8,31,30.28,25.63,2.43,82.81,2.21,2.69
2000,9,1,30.44,25.77,1.06,82.75,1.51,1.74
2000,9,2,31.74,25.58,7.22,83.25,1.51,2.21
2000,9,3,30.12,25.24,2.33,84.38,1.85,1.3
2000,9,4,29.26,24.97,2.5,83.88,2.17,1.66
2000,9,5,27.93,24.1,0.69,83.62,1.75,2.27
2000,9,6,28.02,24.75,1.46,83.25,1.96,2.34
2000,9,7,30.1,24.52,0.53,83.75,2.39,2.54
2000,9,8,28.75,24.58,1.27,86.75,3.48,3.01
2000,9,9,28.56,24.15,6.86,86.81,5.04,5.56
2000,9,10,28.76,24.64,13.54,89.19,3.33,2.72
2000,9,11,30.11,24.42,4.75,87.06,1.96,1.68
2000,9,12,28.19,24.94,1.67,89.19,2.0,2.58
2000,9,13,29.55,24.37,3.19,83.88,3.74,4.53
2000,9,14,28.47,22.48,0.37,78.75,4.9,3.11
2000,9,15,28.7,20.96,0.0,75.75,3.56,1.94
2000,9,16,28.48,22.38,0.01,74.88,1.98,1.88
2000,9,17,28.57,23.6,0.2,78.31,2.09,2.98
2000,9,18,25.91,22.29,6.11,85.88,2.62,1.36
2000,9,19,27.21,22.48,37.31,86.06,2.29,1.05
2000,9,20,28.12,23.84,47.77,85.19,2.55,1.73
2000,9,21,28.93,23.79,1.77,80.19,1.92,2.89
2000,9,22,28.28,23.47,17.76,85.81,2.05,3.12
2000,9,23,27.84,24.28,3.85,87.62,2.66,0.88
2000,9,24,30.12,24.29,3.02,84.56,2.59,1.68
2000,9,25,29.2,24.62,0.91,85.19,1.87,2.18
2000,9,26,30.44,24.91,1.07,84.38,2.06,1.29
2000,9,27,28.33,24.99,2.33,86.12,2.16,1.27
2000,9,28,27.06,24.31,15.5,90.06,2.7,1.56
2000,9,29,26.87,23.79,5.35,88.94,2.45,2.2
2000,9,30,28.17,24.55,3.82,87.38,1.85,1.25
2000,10,1,28.97,24.6,12.51,84.94,2.02,2.17
2000,10,2,28.52,24.52,2.17,84.06,2.12,1.5
2000,10,3,30.44,24.37,0.55,83.12,2.45,1.56
2000,10,4,29.29,24.78,0.66,84.81,2.15,0.84
2000,10,5,30.12,24.83,0.49,80.38,1.96,2.12
2000,10,6,29.38,25.04,8.85,81.81,2.2,3.05
2000,10,7,28.12,24.64,15.35,86.31,2.61,1.68
2000,10,8,27.79,24.87,46.47,88.62,2.93,2.49
2000,10,9,27.55,24.63,82.82,90.94,3.62,3.43
2000,10,10,27.21,25.65,99.24,92.62,4.95,3.51
2000,10,11,26.81,25.36,69.27,93.06,3.59,1.14
2000,10,12,27.19,25.32,53.14,94.25,4.25,1.9
2000,10,13,26.1,23.32,44.85,92.19,6.35,6.16
2000,10,14,24.99,21.59,19.44,89.31,7.15,3.45
2000,10,15,26.42,21.7,3.95,86.69,4.91,2.47
2000,10,16,26.38,21.45,25.83,88.5,2.17,5.19
2000,10,17,26.83,24.16,68.9,90.5,5.24,2.84
2000,10,18,25.63,23.55,62.0,92.94,4.9,4.16
2000,10,19,28.32,24.27,26.2,90.06,2.62,3.77
2000,10,20,27.38,24.75,8.79,93.88,3.23,2.43
2000,10,21,26.89,24.68,7.26,93.44,2.72,2.18
2000,10,22,26.98,24.2,6.69,92.81,2.02,1.55
2000,10,23,27.93,23.8,0.85,89.19,2.0,1.63
2000,10,24,28.8,24.04,2.35,87.69,1.88,1.45
2000,10,25,28.49,23.81,8.37,87.0,2.82,2.41
2000,10,26,28.21,24.01,13.69,88.0,3.33,1.21
2000,10,27,27.12,24.3,18.89,92.88,3.41,2.29
2000,10,28,26.97,24.7,28.88,93.44,3.8,2.72
2000,10,29,26.78,23.51,3.38,86.88,4.07,1.87
2000,10,30,25.49,21.09,1.9,84.38,4.42,1.63
2000,10,31,25.6,20.16,0.07,79.88,5.01,3.27
2000,11,1,23.51,19.71,0.0,75.81,5.41,4.06
2000,11,2,24.08,19.12,0.0,73.25,3.7,2.34
2000,11,3,24.65,19.19,0.0,76.94,2.87,2.0
2000,11,4,24.84,18.87,0.0,78.69,3.74,3.32
2000,11,5,25.66,17.86,0.0,76.94,3.42,1.67
2000,11,6,26.35,18.11,0.0,75.19,2.23,2.09
2000,11,7,26.36,20.04,0.0,75.25,1.94,2.27
2000,11,8,26.53,18.87,0.0,79.62,2.46,1.4
2000,11,9,26.75,19.4,0.0,81.12,2.22,1.6
2000,11,10,25.79,21.68,7.98,85.31,2.65,2.52
2000,11,11,25.05,22.55,46.26,92.94,4.59,2.71
2000,11,12,24.26,22.08,32.6,91.81,6.04,4.5
2000,11,13,24.0,22.08,23.52,90.44,5.69,2.66
2000,11,14,25.41,22.08,12.18,90.88,4.87,2.63
2000,11,15,26.05,22.43,14.48,89.81,4.62,1.6
2000,11,16,24.13,22.91,95.46,93.81,5.88,2.84
2000,11,17,24.5,22.63,23.09,92.0,6.01,2.23
2000,11,18,25.94,22.62,43.18,92.56,4.68,3.3
2000,11,19,26.79,22.76,28.29,91.5,3.16,1.76
2000,11,20,23.84,20.14,31.98,90.56,6.02,5.14
2000,11,21,21.3,19.03,3.89,86.19,4.88,3.4
2000,11,22,23.3,19.38,4.96,89.75,4.74,2.62
2000,11,23,24.43,21.19,5.72,91.31,4.37,1.79
2000,11,24,25.9,22.57,4.84,92.5,3.6,2.33
2000,11,25,26.57,22.3,1.93,92.06,3.19,3.02
2000,11,26,26.57,22.4,2.68,92.19,2.85,2.84
2000,11,27,26.64,22.57,7.24,92.0,3.73,2.66
2000,11,28,26.22,22.2,5.47,90.38,4.09,3.12
2000,11,29,26.09,21.8,1.87,88.94,3.68,2.53
2000,11,30,26.38,22.45,5.03,90.62,3.6,1.87
2000,12,1,26.38,21.92,0.4,88.81,3.21,1.98
2000,12,2,26.01,21.26,1.37,85.75,3.16,1.99
2000,12,3,24.08,20.46,7.09,88.75,5.36,2.54
2000,12,4,22.58,19.58,4.43,85.62,4.16,2.91
2000,12,5,23.85,19.61,5.63,88.31,3.53,1.92
2000,12,6,24.19,21.74,33.19,92.38,4.52,2.42
2000,12,7,24.46,22.65,21.71,92.69,5.09,2.7
2000,12,8,25.11,21.69,1.65,89.06,4.64,2.79
2000,12,9,25.41,21.49,1.13,88.31,3.41,1.85
2000,12,10,25.49,21.44,6.74,90.31,3.59,2.99
2000,12,11,24.2,21.68,12.3,92.31,4.19,3.6
2000,12,12,25.38,22.51,38.28,94.25,5.34,3.07
2000,12,13,22.31,19.12,42.71,90.38,5.51,4.2
2000,12,14,21.9,18.94,2.05,88.94,3.77,2.2
2000,12,15,23.55,19.47,3.69,90.31,3.61,1.49
2000,12,16,24.56,21.39,6.98,92.19,4.4,2.77
2000,12,17,24.39,21.18,4.74,91.19,3.8,3.15
2000,12,18,25.08,20.48,1.68,90.69,2.86,1.55
2000,12,19,25.84,21.01,2.83,90.75,2.45,1.39
2000,12,20,25.8,21.33,28.64,93.0,3.07,2.33
2000,12,21,22.74,19.21,31.94,90.38,4.95,4.02
2000,12,22,22.29,18.34,1.11,84.38,3.18,2.09
2000,12,23,22.15,18.01,1.08,81.69,3.16,2.17
2000,12,24,21.85,17.62,0.15,80.44,3.07,1.73
2000,12,25,23.32,18.2,2.37,89.06,4.16,2.2
2000,12,26,23.72,20.07,11.51,88.69,3.86,1.82
2000,12,27,24.39,20.97,47.6,91.69,4.19,2.36
2000,12,28,23.98,21.05,59.07,91.62,5.05,1.86
2000,12,29,23.95,20.7,2.91,88.06,3.67,2.38
2000,12,30,24.29,20.1,0.93,84.38,2.95,1.73
2000,12,31,22.69,18.2,5.22,85.0,3.38,2.8
2001,1,1,22.33,17.67,0.53,82.56,2.9,1.68
2001,1,2,23.15,18.21,0.42,83.56,2.19,2.64
2001,1,3,24.5,19.88,0.49,83.56,2.59,1.67
2001,1,4,23.93,19.59,7.35,88.69,3.05,1.98
2001,1,5,24.48,19.89,2.82,91.06,3.48,2.66
2001,1,6,24.98,19.94,0.15,90.69,2.87,2.05
2001,1,7,25.02,20.08,0.0,87.31,2.37,1.86
2001,1,8,25.49,19.78,0.0,88.19,2.47,1.26
2001,1,9,25.82,18.76,0.0,86.62,2.4,1.9
2001,1,10,24.62,19.76,0.57,86.75,2.7,1.59
2001,1,11,24.3,20.16,0.1,87.06,3.05,2.09
2001,1,12,25.27,19.99,0.14,87.5,2.64,1.32
2001,1,13,24.75,20.33,1.02,89.88,3.39,2.48
2001,1,14,24.56,20.12,4.59,88.25,3.8,2.54
2001,1,15,23.95,20.2,6.64,87.88,4.33,2.55
2001,1,16,23.59,19.98,2.08,87.88,4.43,2.49
2001,1,17,23.69,19.63,0.47,87.94,4.06,2.56
2001,1,18,23.81,19.81,0.24,89.0,3.44,2.15
2001,1,19,24.11,20.47,1.28,91.38,3.34,2.18
2001,1,20,25.08,20.66,2.57,91.25,3.12,2.66
2001,1,21,26.06,20.56,0.22,88.0,2.65,2.21
2001,1,22,27.49,20.56,0.52,89.38,3.01,1.38
2001,1,23,27.71,20.81,0.0,89.12,3.41,2.01
2001,1,24,27.95,20.41,0.0,89.38,3.9,1.88
2001,1,25,30.87,20.78,0.0,83.19,2.36,1.81
2001,1,26,25.93,19.23,0.17,87.06,4.44,7.05
2001,1,27,23.81,19.03,0.19,87.38,2.75,1.41
2001,1,28,22.53,17.99,0.59,87.56,4.88,3.09
2001,1,29,21.42,17.87,0.61,86.56,3.41,2.88
2001,1,30,23.98,18.3,0.01,85.81,2.93,1.75
2001,1,31,25.69,19.41,0.01,84.44,2.3,1.47
2001,2,1,25.48,19.9,0.02,85.31,1.92,2.65
2001,2,2,25.08,19.51,0.05,86.06,2.27,1.92
2001,2,3,26.11,19.97,0.02,83.44,1.82,1.67
2001,2,4,25.14,19.98,0.19,86.38,2.53,3.23
2001,2,5,25.12,19.68,0.02,86.44,2.64,1.46
2001,2,6,26.26,19.57,0.0,85.94,2.59,1.27
2001,2,7,25.76,19.15,0.24,87.38,2.59,1.37
2001,2,8,24.8,19.69,1.9,87.94,4.13,3.38
2001,2,9,24.87,20.25,2.92,86.88,4.01,1.98
2001,2,10,22.37,18.4,3.74,88.5,4.36,2.91
2001,2,11,23.54,18.33,0.72,86.62,3.34,1.68
2001,2,12,24.63,19.41,2.06,89.44,3.48,2.44
2001,2,13,24.37,20.6,9.77,90.06,4.3,3.28
2001,2,14,20.9,17.73,20.87,87.38,5.08,4.44
2001,2,15,21.8,17.75,0.39,82.88,3.91,1.84
2001,2,16,22.23,17.51,0.44,83.0,3.99,2.09
2001,2,17,23.96,18.89,0.1,84.38,3.63,2.31
2001,2,18,25.25,19.08,0.19,85.56,2.82,1.77
2001,2,19,25.59,19.68,0.01,83.25,2.69,1.69
2001,2,20,25.04,19.69,0.0,79.88,2.01,1.66
2001,2,21,25.83,18.57,0.01,78.75,1.42,2.2
2001,2,22,26.81,19.67,0.0,83.06,2.28,2.03
2001,2,23,27.78,18.53,0.02,85.75,2.67,1.26
2001,2,24,28.88,20.44,0.37,85.88,2.75,0.98
2001,2,25,27.04,19.54,1.35,89.69,3.36,2.14
2001,2,26,25.82,19.3,0.17,89.25,2.46,1.07
2001,2,27,26.15,20.14,0.04,90.0,2.56,1.09
2001,2,28,25.89,19.69,0.33,89.56,3.01,0.88
2001,3,1,24.48,19.23,0.32,88.12,3.33,2.7
2001,3,2,25.01,18.65,0.04,85.5,2.72,1.89
2001,3,3,26.04,18.48,0.11,87.0,2.27,1.97
2001,3,4,24.69,19.75,1.63,89.12,3.96,2.95
2001,3,5,25.97,19.44,0.05,84.5,2.94,1.96
2001,3,6,27.05,19.2,0.0,86.62,3.2,2.36
2001,3,7,28.27,20.9,0.05,89.19,3.23,2.3
2001,3,8,26.77,22.31,4.86,90.62,3.97,3.66
2001,3,9,25.2,21.33,9.68,89.5,5.41,4.53
2001,3,10,25.97,21.01,0.36,89.81,3.41,2.9
2001,3,11,26.1,21.34,1.4,91.19,2.63,1.3
2001,3,12,25.39,20.98,6.41,90.94,3.82,3.28
2001,3,13,25.68,21.22,5.14,89.69,3.33,3.02
2001,3,14,26.98,21.06,0.14,88.06,2.74,2.54
2001,3,15,27.7,21.25,0.07,85.62,2.85,1.51
2001,3,16,28.65,19.83,0.0,86.5,2.88,1.61
2001,3,17,29.21,20.58,0.04,84.19,2.68,1.34
2001,3,18,28.47,21.96,0.95,88.38,2.73,3.18
2001,3,19,27.9,22.83,3.84,90.81,3.04,1.59
2001,3,20,27.8,22.98,5.25,91.44,2.7,1.73
2001,3,21,27.76,22.87,0.32,88.81,2.46,1.34
2001,3,22,29.84,22.11,0.03,85.56,2.94,1.32
2001,3,23,30.86,21.98,0.04,85.12,2.68,1.97
2001,3,24,31.69,22.8,0.04,84.31,2.05,2.45
2001,3,25,30.51,23.95,0.79,84.19,1.21,1.75
2001,3,26,28.65,22.68,4.02,87.56,2.22,2.91
2001,3,27,27.7,22.13,19.85,91.44,1.73,1.83
2001,3,28,27.13,22.58,3.04,90.06,2.31,2.16
2001,3,29,26.57,22.38,31.46,91.44,3.25,3.53
2001,3,30,27.36,22.35,4.45,89.5,3.34,2.47
2001,3,31,27.85,22.88,1.13,89.62,3.19,2.41
2001,4,1,28.03,22.37,0.06,86.31,2.93,1.9
2001,4,2,29.33,22.62,0.06,87.5,2.81,2.54
2001,4,3,30.97,22.9,0.01,86.31,2.73,1.55
2001,4,4,31.04,22.99,0.0,86.12,2.68,1.86
2001,4,5,30.29,22.97,0.0,84.69,2.73,2.34
2001,4,6,29.96,22.94,0.0,86.25,3.12,1.82
2001,4,7,30.47,23.15,0.0,86.5,2.66,1.98
2001,4,8,32.55,24.31,0.0,81.62,1.98,1.97
2001,4,9,34.82,24.55,0.0,77.06,2.04,2.31
2001,4,10,34.78,24.75,0.02,78.12,2.1,1.92
2001,4,11,26.43,20.84,0.95,85.31,5.49,8.49
2001,4,12,25.19,20.48,0.34,84.0,3.15,2.73
2001,4,13,27.6,21.0,0.0,83.0,1.91,1.95
2001,4,14,27.69,22.26,0.01,88.25,1.84,1.66
2001,4,15,28.71,22.42,0.1,87.75,2.43,1.8
2001,4,16,29.23,22.84,0.0,86.94,2.72,1.58
2001,4,17,30.76,22.48,0.01,85.06,2.73,1.02
2001,4,18,32.81,23.54,0.0,82.12,2.1,2.52
2001,4,19,33.01,25.05,0.02,80.62,2.15,1.98
2001,4,20,34.05,24.59,0.0,79.38,2.37,1.75
2001,4,21,35.18,25.27,0.0,78.44,2.09,2.38
2001,4,22,32.98,25.33,0.0,83.12,2.3,1.35
2001,4,23,30.07,24.44,0.0,86.56,3.34,2.88
2001,4,24,30.09,24.01,0.04,86.25,3.28,2.59
2001,4,25,29.16,24.21,0.02,85.31,2.41,1.55
2001,4,26,29.51,23.69,0.02,82.06,3.06,1.97
2001,4,27,30.37,23.19,0.12,84.5,3.24,3.77
2001,4,28,31.6,24.23,0.09,82.38,3.52,3.23
2001,4,29,30.48,25.23,0.06,86.31,2.58,2.34
2001,4,30,31.59,25.08,0.06,85.62,3.49,1.73
2001,5,1,29.72,25.06,1.44,87.31,2.4,1.95
2001,5,2,29.99,24.92,0.36,86.38,2.23,2.52
2001,5,3,28.73,25.21,0.14,89.69,2.87,1.68
2001,5,4,29.07,25.24,0.15,90.56,3.33,2.02
2001,5,5,28.7,25.3,0.13,90.69,2.98,1.53
2001,5,6,33.0,25.35,0.09,83.88,1.82,2.09
2001,5,7,34.23,26.09,0.08,77.94,1.82,2.99
2001,5,8,31.67,26.04,0.98,79.62,2.3,2.19
2001,5,9,35.07,25.84,0.35,77.12,1.95,3.0
2001,5,10,28.53,23.62,2.48,87.56,4.14,5.71
2001,5,11,27.7,23.53,0.45,88.12,2.94,2.14
2001,5,12,27.11,24.38,5.11,90.31,3.91,3.61
2001,5,13,27.36,23.99,6.86,88.75,2.95,2.16
2001,5,14,29.03,23.95,3.88,85.88,2.34,2.72
2001,5,15,26.63,24.4,76.16,94.06,3.34,3.69
2001,5,16,30.26,25.48,95.85,91.81,3.1,3.67
2001,5,17,30.45,24.97,12.08,88.0,2.22,2.09
