-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 11/01/2021 
Location: Latitude  10.7393   Longitude 106.6769 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 13.02 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,WS10M_RANGE
1997,8,26,28.3,24.74,19.95,91.38,4.7,3.47
1997,8,27,29.52,24.12,0.1,88.62,3.51,2.48
1997,8,28,29.55,24.64,2.39,89.38,3.8,2.48
1997,8,29,28.88,25.05,11.63,90.69,4.4,2.68
1997,8,30,28.4,24.68,2.7,91.31,3.98,1.67
1997,8,31,30.01,24.3,0.74,88.06,3.56,1.71
1997,9,1,29.25,25.19,2.29,89.62,3.3,1.41
1997,9,2,29.33,25.05,0.86,88.75,3.48,2.45
1997,9,3,30.28,24.57,3.34,87.06,2.81,1.62
1997,9,4,30.52,24.81,0.56,86.0,2.75,1.04
1997,9,5,30.76,24.81,0.06,85.5,2.91,1.32
1997,9,6,30.81,24.81,0.09,84.12,1.7,2.2
1997,9,7,29.69,25.5,0.79,86.88,2.16,0.92
1997,9,8,30.82,25.06,3.42,81.06,1.23,1.98
1997,9,9,30.35,25.66,0.53,81.5,2.03,2.7
1997,9,10,28.87,25.33,0.28,85.5,3.31,2.82
1997,9,11,28.93,24.97,0.6,85.44,3.13,2.45
1997,9,12,31.0,25.03,2.12,81.62,2.2,2.12
1997,9,13,31.8,24.82,1.64,79.44,1.45,1.86
1997,9,14,29.66,26.09,19.63,87.75,3.22,2.74
1997,9,15,27.95,25.67,39.1,92.56,5.38,3.44
1997,9,16,27.93,24.72,29.78,90.75,3.93,3.83
1997,9,17,28.43,24.6,18.66,88.69,2.66,2.98
1997,9,18,29.9,24.02,16.19,89.88,3.7,4.1
1997,9,19,27.24,25.29,23.18,93.38,4.95,2.9
1997,9,20,28.17,24.87,8.57,91.31,5.37,2.51
1997,9,21,28.76,24.7,5.8,90.5,4.02,2.38
1997,9,22,28.42,24.98,10.45,91.69,4.09,2.55
1997,9,23,29.02,24.64,1.76,89.12,3.63,1.56
1997,9,24,29.4,24.44,4.77,89.62,4.2,2.33
1997,9,25,29.55,25.15,19.91,89.94,4.33,2.41
1997,9,26,28.78,25.0,3.96,91.62,3.89,4.18
1997,9,27,29.87,24.66,0.22,86.31,2.48,2.12
1997,9,28,28.65,24.2,0.16,88.69,3.31,1.04
1997,9,29,30.33,24.25,0.72,84.81,2.8,3.36
1997,9,30,28.6,25.48,2.99,85.62,1.9,3.12
1997,10,1,30.23,24.76,1.69,87.44,2.76,2.53
1997,10,2,29.83,25.23,8.36,88.44,3.51,2.42
1997,10,3,27.91,25.18,7.79,91.12,3.82,2.95
1997,10,4,27.27,24.8,17.23,91.81,4.2,2.6
1997,10,5,29.06,24.54,4.07,87.38,2.73,1.59
1997,10,6,30.23,23.98,2.25,83.94,2.24,2.27
1997,10,7,31.03,24.79,1.31,82.75,2.34,1.05
1997,10,8,30.9,24.68,1.97,83.0,3.78,4.02
1997,10,9,28.4,24.84,7.46,89.5,3.75,3.42
1997,10,10,28.23,24.31,9.08,88.56,3.94,3.22
1997,10,11,29.0,25.3,2.56,88.5,3.24,1.45
1997,10,12,29.46,24.83,2.54,88.06,2.66,1.32
1997,10,13,30.41,25.27,3.78,85.56,3.27,1.52
1997,10,14,29.79,24.73,5.33,87.44,2.58,1.37
1997,10,15,29.21,25.07,13.11,86.88,3.8,2.58
1997,10,16,29.05,24.8,1.42,88.19,4.13,2.33
1997,10,17,29.34,24.39,3.33,86.06,5.1,4.35
1997,10,18,29.64,24.19,9.81,86.69,4.95,3.39
1997,10,19,31.01,24.57,8.14,83.06,3.58,1.25
1997,10,20,30.8,25.19,10.08,84.62,2.42,1.47
1997,10,21,31.03,25.59,0.24,85.12,2.05,2.87
1997,10,22,31.65,25.18,0.08,82.19,2.22,2.02
1997,10,23,31.61,24.88,0.73,81.62,2.23,2.51
1997,10,24,30.41,24.78,8.58,82.75,3.37,2.15
1997,10,25,30.37,25.01,0.75,82.12,4.12,1.6
1997,10,26,29.63,24.92,1.18,84.12,4.2,2.6
1997,10,27,29.51,24.07,1.1,85.94,3.59,1.86
1997,10,28,30.39,24.34,0.34,85.44,2.78,1.48
1997,10,29,28.78,24.73,2.1,88.69,3.94,2.87
1997,10,30,29.48,24.63,39.29,88.38,3.48,3.4
1997,10,31,30.51,23.85,1.33,85.44,2.65,2.63
1997,11,1,31.24,23.12,2.34,83.31,3.25,3.24
1997,11,2,27.5,24.07,18.08,90.06,8.94,5.88
1997,11,3,28.08,25.12,14.31,91.0,6.62,5.6
1997,11,4,30.3,24.56,12.39,87.62,3.9,2.38
1997,11,5,30.53,23.26,0.21,79.56,2.1,2.73
1997,11,6,29.94,23.14,0.69,81.19,3.08,2.59
1997,11,7,29.4,23.62,22.87,86.25,4.15,4.32
1997,11,8,30.16,23.74,1.97,82.12,2.96,1.57
1997,11,9,29.9,24.25,0.55,81.62,3.27,3.29
1997,11,10,29.89,23.95,0.22,84.0,5.79,4.27
1997,11,11,29.94,23.91,0.03,82.06,5.09,2.27
1997,11,12,30.72,23.23,0.09,83.25,4.2,2.14
1997,11,13,30.39,24.2,0.24,84.25,4.77,1.95
1997,11,14,30.3,23.74,0.18,84.31,4.31,1.45
1997,11,15,30.74,23.7,0.0,81.5,3.55,1.06
1997,11,16,30.84,24.31,0.0,83.88,3.47,1.23
1997,11,17,31.11,24.22,0.06,84.38,3.63,2.06
1997,11,18,30.43,23.09,0.07,82.06,4.88,2.41
1997,11,19,30.08,23.15,0.17,82.06,5.07,3.1
1997,11,20,30.3,21.83,0.01,80.56,3.78,1.07
1997,11,21,31.07,22.87,0.09,84.12,3.41,1.35
1997,11,22,30.24,25.25,0.57,87.0,2.75,1.62
1997,11,23,30.37,24.36,0.01,83.5,4.27,2.64
1997,11,24,30.73,23.13,0.03,83.44,4.06,2.09
1997,11,25,30.45,24.3,2.83,84.88,3.51,3.05
1997,11,26,30.01,24.33,0.04,85.81,2.7,1.62
1997,11,27,30.35,24.44,0.07,84.81,4.38,2.66
1997,11,28,30.44,23.73,0.02,83.44,3.73,2.02
1997,11,29,30.54,23.4,0.12,84.19,4.21,2.54
1997,11,30,30.62,23.32,0.29,82.69,5.72,3.51
1997,12,1,30.36,21.55,0.0,79.5,4.89,2.66
1997,12,2,30.12,22.37,0.0,75.44,5.62,4.16
1997,12,3,30.13,22.01,0.03,78.31,5.75,4.53
1997,12,4,30.3,22.52,0.09,80.5,5.18,4.84
1997,12,5,30.66,23.21,0.4,82.31,5.1,6.12
1997,12,6,30.77,23.62,4.5,84.19,4.25,3.38
1997,12,7,31.37,23.58,0.1,82.38,3.86,2.78
1997,12,8,31.12,24.7,0.1,78.56,5.28,2.68
1997,12,9,30.95,23.04,2.02,79.69,4.05,2.41
1997,12,10,30.37,22.39,0.32,78.38,5.19,4.23
1997,12,11,30.37,22.11,0.0,75.56,4.16,2.48
1997,12,12,30.55,22.01,0.0,77.5,4.84,2.0
1997,12,13,30.68,22.83,0.15,79.12,4.34,3.03
1997,12,14,30.94,22.66,0.02,79.44,4.97,3.68
1997,12,15,31.21,23.08,0.0,76.94,6.21,4.2
1997,12,16,31.12,23.01,0.0,79.12,5.23,3.69
1997,12,17,30.45,22.67,0.0,79.69,5.36,3.45
1997,12,18,30.84,22.69,0.0,78.12,5.2,2.59
1997,12,19,30.27,22.62,0.0,75.94,4.66,2.55
1997,12,20,30.78,22.15,0.0,76.88,3.9,1.05
1997,12,21,31.13,22.7,0.0,79.81,4.23,1.71
1997,12,22,31.32,23.87,0.04,77.56,4.59,1.95
1997,12,23,31.19,24.21,0.6,76.12,3.88,1.87
1997,12,24,31.23,23.33,0.28,72.94,4.03,2.34
1997,12,25,31.25,23.29,0.0,72.94,4.73,2.66
1997,12,26,31.32,22.88,0.0,72.44,5.23,2.15
1997,12,27,31.55,21.69,0.0,70.38,6.21,2.6
1997,12,28,31.19,21.92,0.2,73.62,4.21,2.86
1997,12,29,31.64,22.94,0.0,70.94,5.76,2.49
1997,12,30,30.98,22.87,0.0,72.0,5.66,2.3
1997,12,31,31.46,22.46,0.0,72.56,4.83,1.66
1998,1,1,30.94,22.64,0.0,72.81,5.52,2.17
1998,1,2,31.51,22.23,0.0,69.69,5.36,2.09
1998,1,3,31.37,21.67,0.0,72.94,5.3,2.41
1998,1,4,32.05,23.22,0.02,72.25,5.0,2.37
1998,1,5,31.57,23.07,0.04,71.31,5.78,2.33
1998,1,6,31.62,21.83,0.01,68.81,6.59,3.7
1998,1,7,32.3,22.15,0.0,70.94,5.55,2.77
1998,1,8,33.01,24.19,0.0,73.06,5.64,2.55
1998,1,9,32.56,24.87,0.0,72.88,6.03,2.08
1998,1,10,32.36,24.23,0.0,71.62,5.59,3.26
1998,1,11,32.63,23.18,0.01,75.0,4.94,2.24
1998,1,12,32.48,24.51,0.05,75.88,5.8,2.87
1998,1,13,32.33,24.7,0.03,72.44,6.44,4.32
1998,1,14,32.48,23.94,0.0,73.62,4.25,3.97
1998,1,15,33.91,22.73,0.0,72.06,2.3,4.95
1998,1,16,35.61,23.84,0.0,69.81,2.3,3.73
1998,1,17,35.17,24.02,0.0,69.19,2.77,3.29
1998,1,18,35.19,23.84,0.0,68.31,3.26,6.3
1998,1,19,32.94,25.03,0.0,69.38,6.63,2.4
1998,1,20,33.42,24.37,0.0,66.75,7.1,3.7
1998,1,21,33.41,23.87,0.0,66.62,7.1,4.24
1998,1,22,33.23,22.83,0.08,68.94,6.14,3.74
1998,1,23,33.94,23.79,0.0,68.75,5.58,3.1
1998,1,24,33.07,23.92,0.0,63.94,7.01,3.77
1998,1,25,33.6,22.76,0.29,65.5,6.91,3.45
1998,1,26,33.54,23.12,0.17,64.12,7.41,4.73
1998,1,27,33.12,22.92,0.03,66.75,6.9,5.21
1998,1,28,34.9,23.64,0.0,63.69,7.37,5.11
1998,1,29,34.0,23.61,0.46,61.75,6.99,6.28
1998,1,30,34.04,22.36,0.02,64.25,6.52,5.12
1998,1,31,33.94,24.09,0.01,68.25,7.34,3.57
1998,2,1,32.65,25.19,0.02,68.88,8.36,3.29
1998,2,2,32.82,23.73,0.0,67.12,8.33,3.91
1998,2,3,33.26,23.64,0.0,68.19,6.78,2.87
1998,2,4,34.25,23.95,0.0,69.0,6.98,3.88
1998,2,5,34.1,23.76,0.01,65.75,7.25,3.8
1998,2,6,33.48,23.87,0.0,67.25,6.34,3.82
1998,2,7,33.65,24.09,0.0,67.81,6.12,3.2
1998,2,8,33.72,23.6,0.0,64.25,6.35,3.21
1998,2,9,33.93,23.92,0.0,64.88,6.41,2.64
1998,2,10,33.22,24.63,0.0,67.75,7.27,2.64
1998,2,11,32.46,24.31,0.01,67.56,6.58,2.17
1998,2,12,32.62,23.95,0.0,69.06,5.87,2.51
1998,2,13,33.02,24.26,0.0,71.69,5.97,3.4
1998,2,14,34.9,24.28,0.0,69.44,5.08,3.06
1998,2,15,33.73,24.66,0.0,73.06,5.2,3.38
1998,2,16,33.51,24.36,0.0,69.69,4.16,3.08
1998,2,17,34.32,23.87,0.0,70.56,3.91,2.66
1998,2,18,34.58,23.92,0.0,70.75,3.83,3.6
1998,2,19,35.4,24.37,0.0,69.5,3.41,5.05
1998,2,20,35.87,25.23,0.0,70.12,3.52,4.87
1998,2,21,35.63,25.99,0.0,69.75,3.48,4.77
1998,2,22,34.0,25.94,0.01,65.5,5.29,4.83
1998,2,23,34.12,25.35,0.0,67.5,6.14,3.26
1998,2,24,34.64,25.03,0.0,68.19,4.91,2.4
1998,2,25,33.02,25.65,0.0,69.44,4.72,5.09
1998,2,26,34.83,25.37,0.0,65.88,5.43,4.54
1998,2,27,35.33,26.23,0.0,63.69,5.44,4.73
1998,2,28,35.18,25.19,0.0,63.19,7.01,5.6
1998,3,1,34.46,26.41,0.0,62.69,8.0,3.61
1998,3,2,34.26,25.93,0.0,61.94,7.55,3.98
1998,3,3,35.01,25.0,0.02,64.56,6.8,4.26
1998,3,4,35.08,24.93,0.0,66.94,6.29,4.45
1998,3,5,34.06,26.59,0.0,64.44,6.74,3.38
1998,3,6,33.9,26.05,0.0,63.75,6.74,4.16
1998,3,7,35.32,25.73,0.0,66.06,4.79,3.88
1998,3,8,35.33,24.55,0.0,66.31,4.13,3.38
1998,3,9,37.15,25.06,0.0,61.38,3.34,6.38
1998,3,10,37.29,26.18,0.0,62.88,4.04,5.48
1998,3,11,36.9,25.94,0.0,63.31,3.65,4.63
1998,3,12,35.25,25.65,0.0,64.81,4.23,4.46
1998,3,13,35.0,25.39,0.02,63.81,4.38,3.78
1998,3,14,35.3,25.27,0.0,62.81,4.27,3.58
1998,3,15,35.25,25.37,0.0,66.06,4.12,5.02
1998,3,16,34.98,25.32,0.0,64.0,4.46,4.12
1998,3,17,35.51,25.36,0.0,59.75,4.95,4.36
1998,3,18,35.04,25.03,0.0,61.81,4.94,3.96
1998,3,19,35.38,25.0,0.0,59.38,4.23,2.81
1998,3,20,34.74,24.39,0.0,61.94,5.29,4.27
1998,3,21,35.58,24.25,0.12,56.88,3.94,3.54
1998,3,22,35.49,24.76,0.0,61.25,6.23,6.26
1998,3,23,35.64,26.15,0.0,63.38,8.2,3.61
1998,3,24,35.62,26.7,0.18,63.06,8.61,6.62
1998,3,25,34.87,26.19,0.0,55.62,7.77,3.04
1998,3,26,35.15,26.29,0.0,61.94,7.65,3.62
1998,3,27,35.08,27.01,0.0,60.12,7.68,2.17
1998,3,28,35.9,26.4,0.0,58.88,8.23,2.86
1998,3,29,35.7,26.35,0.0,61.38,9.5,4.06
1998,3,30,35.72,26.8,0.01,63.31,8.68,4.62
1998,3,31,35.37,27.04,0.03,64.12,8.52,3.69
1998,4,1,35.41,25.72,0.0,62.69,6.69,2.91
1998,4,2,36.3,26.52,0.0,58.56,7.62,4.7
1998,4,3,35.01,26.48,0.0,58.75,8.98,4.03
1998,4,4,35.65,26.33,0.0,62.25,8.05,4.58
1998,4,5,35.23,27.05,0.0,62.25,8.39,2.55
1998,4,6,36.4,27.16,0.0,58.31,7.85,3.23
1998,4,7,35.34,26.28,0.0,61.12,7.51,2.94
1998,4,8,35.04,27.03,0.0,60.44,5.96,1.59
1998,4,9,35.59,26.05,0.0,64.12,5.45,4.52
1998,4,10,35.97,26.86,0.0,62.94,6.21,2.19
1998,4,11,36.05,26.45,0.0,62.69,5.63,2.05
1998,4,12,36.62,26.51,0.0,63.25,4.58,3.98
1998,4,13,35.9,26.71,0.0,63.94,3.98,4.77
1998,4,14,37.31,27.48,0.0,60.06,4.72,5.0
1998,4,15,36.97,27.75,0.03,63.12,4.68,5.02
1998,4,16,35.45,27.24,0.0,65.31,4.62,4.75
1998,4,17,33.71,27.34,0.11,67.5,4.9,4.16
1998,4,18,33.04,27.14,17.75,73.38,4.79,3.22
1998,4,19,33.35,26.59,0.68,75.06,4.95,4.07
1998,4,20,33.0,26.65,0.1,71.62,4.45,2.61
1998,4,21,34.19,26.2,0.03,70.0,4.53,3.82
1998,4,22,35.27,27.31,0.54,69.88,4.62,2.2
1998,4,23,35.75,27.23,0.09,69.06,3.76,4.41
1998,4,24,36.89,26.97,0.03,68.38,3.63,5.73
1998,4,25,35.4,27.49,1.44,67.75,3.45,4.3
1998,4,26,33.89,26.06,2.74,70.88,3.49,3.87
1998,4,27,34.91,25.07,0.01,68.5,3.79,2.58
1998,4,28,36.05,26.06,0.0,67.38,4.17,3.45
1998,4,29,35.98,27.13,0.12,67.25,4.31,4.04
1998,4,30,35.68,27.89,0.15,66.25,4.53,3.48
1998,5,1,32.32,27.32,0.62,69.81,3.83,3.12
1998,5,2,35.94,26.24,0.01,65.62,4.27,3.23
1998,5,3,35.4,28.25,0.16,66.56,4.84,3.76
1998,5,4,36.06,27.51,0.04,64.56,4.3,5.09
1998,5,5,36.71,27.2,0.11,60.44,5.71,5.11
1998,5,6,36.48,28.32,0.03,62.06,7.04,3.52
1998,5,7,36.69,28.57,0.04,62.31,7.94,2.03
1998,5,8,36.67,28.42,0.03,62.0,7.53,2.37
1998,5,9,35.8,28.04,0.04,64.0,7.09,2.49
1998,5,10,35.9,28.55,0.01,62.94,6.23,1.16
1998,5,11,36.62,28.37,0.37,64.5,6.24,2.97
1998,5,12,37.12,28.04,1.18,64.69,6.55,4.12
1998,5,13,34.18,27.43,20.01,73.69,6.07,3.03
1998,5,14,35.72,27.3,1.18,72.75,5.15,3.66
1998,5,15,31.31,27.55,1.64,77.69,1.71,2.21
1998,5,16,32.73,27.15,13.02,80.25,2.28,3.02
1998,5,17,30.9,27.11,26.95,84.06,2.8,1.2
1998,5,18,33.97,26.55,2.44,75.44,2.93,1.98
1998,5,19,33.56,26.73,4.3,76.75,3.45,2.62
1998,5,20,34.92,26.87,2.64,73.12,3.05,2.06
1998,5,21,31.02,27.44,62.71,83.81,2.35,1.45
1998,5,22,32.08,27.18,1.21,81.88,2.66,2.24
1998,5,23,33.23,27.44,0.64,79.19,3.44,2.47
1998,5,24,34.83,27.03,0.85,76.25,4.3,2.34
1998,5,25,31.94,27.38,4.76,84.25,3.33,2.48
1998,5,26,31.44,27.08,4.99,84.31,3.22,2.55
1998,5,27,32.32,26.79,3.57,83.06,2.95,2.77
1998,5,28,33.51,26.74,4.58,80.12,3.37,2.76
1998,5,29,31.15,26.26,26.54,87.62,3.41,3.09
1998,5,30,30.27,26.48,14.25,87.88,4.75,2.85
1998,5,31,30.95,26.3,1.92,84.69,4.17,3.85
1998,6,1,32.1,25.96,1.28,82.62,3.35,2.25
1998,6,2,31.3,26.96,1.59,84.62,3.88,2.66
1998,6,3,32.71,26.15,0.75,80.31,3.86,3.2
1998,6,4,32.9,26.58,0.21,79.81,2.9,1.13
1998,6,5,31.23,27.07,1.39,83.44,3.13,1.64
1998,6,6,31.4,26.83,1.73,81.75,3.12,2.95
1998,6,7,31.25,25.95,3.23,81.94,2.51,1.92
1998,6,8,30.56,26.36,57.65,87.25,3.38,2.05
1998,6,9,30.1,26.29,33.31,89.62,3.41,1.83
1998,6,10,30.22,26.07,3.29,86.12,3.01,1.16
1998,6,11,30.37,25.77,20.07,85.62,2.28,1.65
1998,6,12,30.01,26.05,3.61,86.44,2.28,2.61
1998,6,13,30.29,26.69,3.01,86.25,3.52,5.27
1998,6,14,30.84,26.49,3.52,86.44,3.54,1.42
1998,6,15,30.35,26.62,1.5,86.5,2.56,2.28
1998,6,16,29.83,26.46,10.01,90.44,3.48,2.2
1998,6,17,30.34,26.06,8.42,87.06,3.72,1.08
1998,6,18,30.83,26.02,2.57,87.0,4.19,2.27
1998,6,19,30.01,26.18,7.93,87.5,3.59,1.74
1998,6,20,30.5,25.96,2.53,87.38,2.87,0.73
1998,6,21,30.44,26.19,8.74,87.31,2.69,0.92
1998,6,22,31.01,25.61,15.22,86.19,3.3,2.53
1998,6,23,29.12,25.94,5.24,88.81,3.11,2.06
1998,6,24,30.26,25.72,24.06,87.62,3.81,2.77
1998,6,25,29.9,26.05,34.46,91.12,4.18,2.09
1998,6,26,29.26,25.75,37.33,89.94,3.7,3.05
1998,6,27,29.99,25.66,7.99,89.5,5.26,2.73
1998,6,28,29.23,24.84,41.62,88.56,2.59,2.51
1998,6,29,29.1,25.34,12.81,90.44,3.29,1.8
1998,6,30,29.64,24.91,9.5,89.88,3.47,2.0
1998,7,1,29.27,25.33,5.69,89.75,2.95,2.03
1998,7,2,29.65,25.53,10.47,88.31,1.83,1.14
1998,7,3,29.1,25.57,1.1,89.12,2.39,1.82
1998,7,4,30.25,25.8,14.3,84.88,1.63,1.56
1998,7,5,28.29,25.48,24.03,89.0,2.84,2.16
1998,7,6,29.9,25.1,8.69,87.81,3.06,2.99
1998,7,7,28.84,25.76,17.78,90.19,3.38,2.69
1998,7,8,29.89,25.44,6.26,88.06,3.46,1.54
1998,7,9,29.65,25.56,2.53,88.81,3.05,1.2
1998,7,10,29.73,25.39,0.3,88.19,2.71,1.51
1998,7,11,29.85,25.67,0.49,88.88,3.62,2.1
1998,7,12,29.62,25.65,1.87,88.81,3.36,1.31
1998,7,13,29.66,25.54,4.72,88.88,3.78,1.27
1998,7,14,29.79,25.18,3.24,86.69,2.77,1.55
1998,7,15,29.45,26.15,0.18,83.56,2.36,2.37
1998,7,16,30.83,26.22,1.11,81.06,1.91,2.18
1998,7,17,31.53,26.08,0.66,80.31,2.25,2.24
1998,7,18,32.37,26.47,3.13,77.38,1.27,2.12
1998,7,19,31.26,26.33,14.67,85.0,2.42,1.42
1998,7,20,30.25,26.33,0.39,87.06,3.07,1.4
1998,7,21,29.4,25.85,1.09,88.56,3.07,1.02
1998,7,22,28.76,25.55,6.39,90.44,3.05,2.23
1998,7,23,29.55,25.96,12.04,89.06,2.9,0.83
1998,7,24,29.09,25.66,2.46,89.12,3.27,2.3
1998,7,25,29.93,25.42,1.39,88.94,3.77,1.48
1998,7,26,30.44,25.56,1.63,88.75,4.02,1.33
1998,7,27,30.37,25.51,2.96,87.19,3.37,2.28
1998,7,28,29.12,25.39,11.63,88.94,3.12,3.52
1998,7,29,29.03,25.53,19.32,89.06,2.03,2.68
1998,7,30,29.24,25.36,7.08,89.56,3.32,2.65
1998,7,31,29.66,26.14,6.88,88.69,3.16,2.27
1998,8,1,29.6,26.11,24.31,87.0,2.41,1.12
1998,8,2,28.9,25.73,25.09,89.88,3.3,1.37
1998,8,3,29.07,25.41,33.14,89.69,3.93,2.14
1998,8,4,27.89,25.57,33.5,92.12,5.38,3.7
1998,8,5,29.73,25.51,5.33,89.56,4.96,1.71
1998,8,6,29.16,25.54,16.43,90.38,4.95,2.6
1998,8,7,29.01,25.4,5.56,91.0,4.27,2.79
1998,8,8,29.46,25.08,7.09,89.88,3.3,2.53
1998,8,9,28.85,25.11,1.14,89.94,3.02,1.09
1998,8,10,29.61,25.16,3.48,87.81,2.88,1.09
1998,8,11,29.31,25.0,2.57,88.62,2.64,1.29
1998,8,12,29.94,25.01,6.08,87.62,2.48,0.96
1998,8,13,30.49,25.29,20.61,83.88,2.04,1.8
1998,8,14,29.64,25.76,10.38,86.75,2.74,2.94
1998,8,15,29.78,26.01,3.0,87.31,2.66,1.84
1998,8,16,30.24,26.17,18.27,84.81,2.04,5.27
1998,8,17,30.55,25.06,11.95,85.31,2.44,4.02
1998,8,18,29.63,25.9,13.16,89.19,3.59,2.44
1998,8,19,29.04,25.44,3.7,89.25,3.1,1.82
1998,8,20,27.77,25.51,10.69,92.19,3.41,1.46
1998,8,21,27.93,25.08,3.18,89.75,2.12,1.77
1998,8,22,30.1,25.17,0.84,85.5,2.19,1.87
1998,8,23,30.82,25.57,0.63,84.75,1.66,1.69
1998,8,24,30.4,25.59,12.1,85.62,1.48,1.73
1998,8,25,30.24,25.38,1.88,84.31,1.75,2.77
1998,8,26,29.12,25.7,9.62,86.81,2.15,1.26
1998,8,27,30.58,25.3,0.76,86.69,2.84,1.02
1998,8,28,29.88,25.65,1.46,89.06,3.05,1.24
1998,8,29,30.14,25.69,9.49,89.75,3.36,2.01
1998,8,30,29.58,25.86,26.6,90.56,3.34,1.16
1998,8,31,28.83,25.32,8.78,90.19,3.34,1.5
1998,9,1,28.08,24.69,2.81,90.38,2.86,1.82
1998,9,2,28.48,24.79,1.56,88.56,2.55,2.46
1998,9,3,30.46,24.84,0.96,83.88,1.59,2.24
1998,9,4,28.81,25.38,5.33,90.56,3.15,1.92
1998,9,5,29.26,24.87,7.41,88.44,3.62,1.07
1998,9,6,29.42,24.5,10.33,89.69,3.39,1.25
1998,9,7,29.87,24.75,16.36,88.5,2.64,1.59
1998,9,8,30.19,25.6,32.96,87.38,2.32,0.73
1998,9,9,30.14,25.29,4.16,87.69,3.0,1.45
1998,9,10,29.45,25.15,18.74,90.06,4.51,2.25
1998,9,11,29.32,25.01,9.46,88.94,5.21,2.41
1998,9,12,29.45,24.69,20.48,90.56,5.31,2.47
1998,9,13,28.59,25.26,28.45,92.12,5.66,3.16
1998,9,14,28.15,25.3,13.87,92.44,6.64,3.52
1998,9,15,29.09,25.33,22.58,91.81,5.95,2.65
1998,9,16,29.03,25.44,8.91,92.19,5.12,2.88
1998,9,17,29.19,25.33,8.57,92.69,4.53,3.57
1998,9,18,28.63,25.05,5.3,92.94,4.2,3.68
1998,9,19,28.83,25.21,10.06,92.38,3.73,2.56
1998,9,20,29.2,25.44,5.35,91.44,3.95,2.26
1998,9,21,28.62,25.44,15.43,92.38,3.73,2.35
1998,9,22,29.69,25.12,1.9,88.88,2.57,2.02
1998,9,23,29.21,25.56,4.06,89.69,2.49,1.81
1998,9,24,28.02,25.58,6.48,93.56,3.12,3.8
1998,9,25,28.26,25.22,13.6,91.19,2.62,3.16
1998,9,26,28.21,25.05,19.83,90.69,1.92,1.42
1998,9,27,28.98,24.82,46.68,86.75,1.55,3.21
1998,9,28,29.91,24.25,5.75,88.88,2.38,3.05
1998,9,29,28.97,25.62,27.72,91.69,5.59,2.27
1998,9,30,28.93,25.65,7.56,92.31,4.88,2.32
1998,10,1,26.34,23.12,21.24,93.44,6.85,3.92
1998,10,2,29.03,23.59,3.57,89.81,4.77,2.84
1998,10,3,29.51,23.18,3.68,89.06,3.51,1.34
1998,10,4,29.57,24.99,8.33,91.31,3.73,1.25
1998,10,5,29.27,25.71,3.62,92.12,3.94,2.03
1998,10,6,28.29,25.58,5.1,91.94,3.41,1.97
1998,10,7,28.05,24.95,8.27,90.5,3.19,1.52
1998,10,8,27.68,24.73,26.24,90.94,3.27,2.84
1998,10,9,28.93,24.8,12.84,89.12,2.49,1.53
1998,10,10,28.98,25.17,3.08,88.12,1.84,2.21
1998,10,11,29.05,25.41,2.97,89.81,2.78,2.45
1998,10,12,30.44,24.76,4.08,86.19,3.04,4.59
1998,10,13,30.05,24.48,3.92,84.38,2.72,3.48
1998,10,14,30.55,24.84,1.38,85.25,2.02,2.59
1998,10,15,29.6,25.33,3.05,88.38,2.79,1.62
1998,10,16,28.13,25.7,2.46,92.62,3.73,1.84
1998,10,17,30.03,25.3,1.96,91.38,4.12,3.25
1998,10,18,28.9,25.05,3.42,90.88,4.02,1.97
1998,10,19,30.34,24.21,6.8,85.88,1.68,1.77
1998,10,20,29.27,25.18,16.15,88.0,1.27,1.33
1998,10,21,28.15,24.44,12.44,92.5,3.38,6.38
1998,10,22,28.37,26.13,15.38,92.94,5.29,2.64
1998,10,23,29.59,25.35,3.46,87.69,3.98,2.38
1998,10,24,30.84,25.25,1.34,83.62,2.66,3.05
1998,10,25,28.73,25.48,3.16,89.12,2.32,1.55
1998,10,26,28.95,25.16,2.35,89.81,2.14,2.05
1998,10,27,29.51,24.78,3.37,88.75,4.47,3.72
1998,10,28,29.89,23.94,3.07,88.12,4.63,2.88
1998,10,29,28.55,24.32,6.07,90.31,4.83,3.19
1998,10,30,28.59,25.0,9.45,91.25,4.76,2.77
1998,10,31,30.26,23.31,9.41,86.5,4.91,5.2
1998,11,1,29.58,23.05,5.03,85.44,3.83,2.23
1998,11,2,30.89,24.29,9.2,84.69,3.18,1.72
1998,11,3,29.48,24.03,38.13,89.0,4.87,4.65
1998,11,4,29.41,24.37,18.03,89.75,3.19,2.62
1998,11,5,29.12,25.29,17.59,88.81,3.27,4.45
